sample_id,gold_relevance,review_evidence_excerpt,review_reason,predicted_relevance,review_reason_predicted,relevance_evidence
EX39-6FE25E10AE7D,NOT_CATALYST,创元科技(000551.SZ)2026年中报净利润为1.80亿元、较去年同期上涨11.47%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为创元科技(000551.SZ)，不属于research_scope给出的重要成分名单，也未涉及科创50指数、科创板资金制度或半导体/AI芯片算力等核心暴露的直接供需事实，故不满足研究范围。,创元科技(000551.SZ)2026年中报净利润为1.80亿元、较去年同期上涨11.47%
EX39-5FDB7E26293F,NOT_CATALYST,苏州龙杰(603332.SH)2026年中报净利润为5461.28万元、较去年同期上涨64.24%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为苏州龙杰(603332.SH)，非科创板公司，也不属于research_scope给出的重要成分名单；其2026年中报业绩与科创50ETF的重要产业暴露、重要成分公司基本面或科创板资金制度环境无直接关系，属于被排除的常规公司公告。,苏州龙杰(603332.SH)2026年中报净利润为5461.28万元、较去年同期上涨64.24%
EX39-3547D9C62902,NOT_CATALYST,三维通信(002115.SZ)2026年中报净利润为5039.35万元、较去年同期上涨1825.74%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为三维通信(002115.SZ)，不属于research_scope给出的重要成分名单，且事件为该公司中报业绩，与科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境无直接关系。,三维通信(002115.SZ)2026年中报净利润为5039.35万元、较去年同期上涨1825.74%
EX39-C177A081991D,NOT_CATALYST,孚日股份(002083.SZ)2026年中报净利润为4.03亿元、较去年同期上涨64.01%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为孚日股份(002083.SZ)，不属于research_scope给出的重要成分名单，也不涉及科创50指数、科创板制度资金或半导体/AI芯片算力等核心暴露，属于与研究标的无关的常规公司中报披露。,孚日股份(002083.SZ)发布2026年中报
EX39-6CD6637B0389,NOT_CATALYST,恩华药业(002262.SZ)2026年中报净利润为7.41亿元、较去年同期上涨5.74%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为恩华药业(002262.SZ)，属于医药行业，不在科创50ETF重要成分名单中，也未涉及科创板制度、资金或半导体/AI芯片等核心暴露，与研究范围无直接相关性。,恩华药业(002262.SZ)2026年中报净利润为7.41亿元、较去年同期上涨5.74%
EX39-E9C893EBDA28,NOT_CATALYST,融捷股份(002192.SZ)2026年中报净利润为10.02亿元、较去年同期上涨1076.14%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为融捷股份(002192.SZ)，不属于research_scope中冻结的科创50重要成分名单，且事件为该公司中报业绩，与科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境无直接供需或制度影响，故不满足研究范围。,融捷股份(002192.SZ)发布2026年中报。
EX39-A567A343B7D7,NOT_CATALYST,光库科技(300620.SZ)2026年中报净利润为1.48亿元、较去年同期上涨186.09%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为光库科技(300620.SZ)，不属于research_scope给出的重要成分名单，且事件为该公司中报业绩，与科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境无直接关系。,光库科技(300620.SZ)2026年中报净利润为1.48亿元、较去年同期上涨186.09%
EX39-7FBC4BDA31DB,NOT_CATALYST,和邦生物(603077.SH)2026年中报净利润为3.80亿元、较去年同期上涨634.30%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为和邦生物(603077.SH)，不属于research_scope给出的科创50重要成分名单，也未涉及科创板制度、资金或半导体/AI芯片算力等科创50核心暴露的直接供需事实，因此不满足研究范围。,和邦生物(603077.SH)2026年中报净利润为3.80亿元、较去年同期上涨634.30%
EX39-44FB508AC9CA,NOT_CATALYST,德赛电池(000049.SZ)2026年中报净利润为2.05亿元、较去年同期上涨110.44%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为德赛电池(000049.SZ)，不属于research_scope给出的重要成分名单，且事件为消费电池公司中报业绩，与科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境无直接供需或制度影响，故不满足研究范围。,德赛电池(000049.SZ)2026年中报净利润为2.05亿元、较去年同期上涨110.44%
EX39-7643C8E778CB,NOT_CATALYST,春风动力(603129.SH)2026年中报净利润为10.65亿元、较去年同期上涨6.26%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为春风动力(603129.SH)，不属于research_scope给出的重要成分名单，且内容为摩托车/全地形车等公司中报业绩，与科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境无直接关系。,春风动力(603129.SH)2026年中报净利润为10.65亿元、较去年同期上涨6.26%
EX39-989F5A2C4BAA,NOT_CATALYST,石化油服(600871.SH)2026年中报净利润为5.10亿元、较去年同期上涨3.51%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为石化油服(600871.SH)，不属于research_scope给出的科创50重要成分名单，事件为常规中报业绩披露，与半导体、AI芯片、算力等科创50核心暴露无直接供需或制度影响，也不涉及科创板资金制度环境。,石化油服(600871.SH)2026年中报净利润为5.10亿元、较去年同期上涨3.51%
EX39-1C90FB3208A5,NOT_CATALYST,宁波韵升(600366.SH)2026年中报净利润为2.74亿元、较去年同期上涨154.18%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为宁波韵升(600366.SH)，不属于research_scope给出的科创50重要成分名单，且事件为该公司中报业绩，与科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境无直接关系。,宁波韵升(600366.SH)发布2026年中报。
EX39-D421E2B620DF,NOT_CATALYST,晨化股份(300610.SZ)2026年中报净利润为5561.03万元、较去年同期上涨6.51%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为晨化股份(300610.SZ)，不属于research_scope给出的科创50重要成分名单，也未涉及科创板制度、资金或半导体/AI芯片等核心暴露，属于与研究标的无关的常规公司中报披露。,晨化股份(300610.SZ)发布2026年中报。
EX39-0E8BB06FF73E,NOT_CATALYST,深圳机场离境退税开启7×24小时服务,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主题为深圳机场离境退税7×24小时服务及中国银行深圳分行自助退税机，属于机场服务与银行支付设备，未涉及科创50指数、科创板或588080相关制度资金事件，也未涉及任何重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实，亦不直接改变半导体、AI芯片和算力的供需，故不满足研究范围。,深圳宝安国际机场离境退税代理点由此形成“人工+自助”7×24小时全天候服务模式
EX39-A743BED37FEB,NOT_CATALYST,瑞丰光电(300241.SZ)2026年中报净利润为5372.67万元、较去年同期上涨73.86%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为瑞丰光电(300241.SZ)，不属于research_scope给出的重要成分名单，且其业务与科创50核心暴露（半导体制造、设备、材料、AI芯片和算力）无直接供需或制度影响，仅为常规公司中报业绩披露。,瑞丰光电(300241.SZ)2026年中报净利润为5372.67万元、较去年同期上涨73.86%
EX39-ED4FEE195787,NOT_CATALYST,远大控股(000626.SZ)2026年中报净利润为2.15亿元、较去年同期上涨640.14%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为远大控股(000626.SZ)，非科创50ETF重要成分公司，也未涉及科创板制度、资金或半导体/AI芯片等科创50核心暴露的直接供需事实，属于与研究范围无关的常规公司中报披露。,远大控股(000626.SZ)发布2026年中报。
EX39-4332B6E6859F,NOT_CATALYST,国金证券：半导体测试价值重估 AI驱动相关设备迈向结构成长,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为国金证券关于半导体测试设备行业的研报观点，核心内容为行业景气判断与投资建议，未包含科创50指数、科创板或588080相关的重大制度/资金/产品事件，也未披露科创50重要成分公司（如中芯国际、华虹宏力、中微公司等）的业绩、订单、产能、产品、技术、并购、融资或供应链新增事实；文中提及的长川科技、华峰测控、联动科技均不在重要成分名单内，且属券商观点与概念盘点，符合exclude条款。,国金证券发布研报称，半导体测试是保障芯片性能、良率与可靠性的关键环节，AI正在推动行业景气由传统周期修复转向结构成长。
EX39-93B4D3D9D589,NOT_CATALYST,贝达药业一度20CM跌停，创新药行情有变？,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主题为创新药板块个股调整及创新药企商业化、对外授权进展，涉及贝达药业、百济神州、泽璟制药、石药创新等公司，均不属于科创50ETF重要成分公司名单；创新药不属于半导体制造、设备、材料、AI芯片和算力等科创50核心暴露，也未涉及科创板或588080的制度、资金、产品事件，故不满足研究范围。,8月18日，创新药板块部分个股出现调整，贝达药业（300558.SZ）一度触及20CM跌停
EX39-46A798AA6510,CATALYST_RELEVANT,瑞芯微上半年净利润同比增长近62% 多措并举全力保供,DIRECT_SCOPE_FACT,NOT_CATALYST,文章主体为瑞芯微（非科创50重要成分公司）的半年度业绩与保供情况，并提及乐鑫科技、全志科技，均不在重要成分名单内；虽涉及端侧AI、存储及上游原材料涨价等半导体供需信息，但未直接指向科创50重要成分公司或588080相关制度资金事件，属于泛科技/非重要成分公司新闻，不满足研究范围。,公司主营业务为边缘侧、端侧AIoT芯片及配套数模混合芯片的设计、研发与销售。
EX39-E10D6D1BD74B,NOT_CATALYST,57岁黄建军空降接任申万宏源总经理，能否突破发展瓶颈？,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为申万宏源（000166.SZ）总经理人事更迭及公司经营回顾，申万宏源不属于科创50ETF重要成分公司名单，事件也不涉及科创板制度、资金环境或半导体/AI芯片等科创50核心暴露的直接供需与政策事实，故不满足研究范围。,申万宏源迎来新任总经理。
EX39-EB54E0C3402F,NOT_CATALYST,ETF午评 | 创业板指冲高回落跌1.3%，粮食板块大爆发，粮食ETF涨5%，标普油气ETF涨2.92%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为ETF午评行情汇总，仅复述当日指数涨跌、ETF涨跌幅与成交额排名，未包含任何可能改变科创50ETF重要成分公司基本面、核心产业暴露或科创板资金制度环境的新增可验证事实，属于研究范围明确排除的行情与情绪类内容。,科创50指数跌0.71%；科创50ETF华夏午盘成交额38.78亿元
EX39-DBB759EEE961,NOT_CATALYST,欣旺达粤西布局提速：省运会亮出“能源双车”，电白基地冲刺15亿产值,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为欣旺达在茂名的移动储能车、商用补能车及电白汽车电子基地扩产，欣旺达不在科创50重要成分名单中，事件与半导体制造、AI芯片算力等科创50核心暴露无直接供需或制度影响，属于泛新能源与地方产业活动，不满足研究范围。,欣旺达作为官方新能源合作伙伴投放的“欣纪元”移动储能车与商用补能车
EX39-399193691033,NOT_CATALYST,CPO板块持续走强，中石科技强势拉升斩获三连“20cm”涨停,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为中石科技（300684.SZ）股价异动、中际旭创受让中石科技股份，以及券商对CPO测试设备需求的评论；中石科技与中际旭创均不在科创50重要成分名单内，且未涉及半导体制造、设备、材料、AI芯片和算力的直接供需、价格、政策、制裁或技术事实，也未涉及科创板或588080的制度、资金、产品事件，故不满足研究范围。,中石科技开盘后迅速“20cm”涨停，录得三连板。
EX39-46E13FDD5AD6,NOT_CATALYST,财中ETF风向标｜医药板块走弱拖累创业板指午间下跌1.30%，创业板300ETF天弘(159836)跌1.53%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为创业板300ETF天弘(159836)及创业板指午间行情，涉及医药、软件服务、军工装备等板块下跌和资金流向，未包含科创50指数、科创板或588080相关制度/资金/产品事件，也未涉及科创50重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实，亦无半导体制造、设备、材料、AI芯片和算力的直接供需、价格、政策、制裁或技术事实。,创业板300ETF天弘(159836)午间收盘跌1.53%，成交额136万元。
EX39-8CFF8C10DAB8,NOT_CATALYST,鄂尔多斯财务公司：产融深度融合 资金高效配置,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为鄂尔多斯集团财务公司的跨境资金管理、关税保函和工程保函业务，属于非科创板、非重要成分公司的集团内部金融业务报道，未涉及科创50指数、科创板制度资金、重要成分公司基本面或半导体/AI芯片算力供需，故不满足研究范围。,《中国经营报》记者近日走访了鄂尔多斯财务公司，采访相关负责人详细了解了该公司的一系列创新业务。
EX39-5325AC4427F5,NOT_CATALYST,AI依然是半导体产业成长最强驱动力，布局科创板宽基ETF选哪个？科创50ETF景顺(588950)跟踪标的权重高度集中半导体产业链,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,CATALYST_RELEVANT,文章核心披露了科创50重要成分公司中芯国际、华虹宏力2026年第二季度业绩同步披露，销售收入与毛利率同比环比增长并创历史新高，且对第三季度给出乐观指引；同时包含全球晶圆厂资本开支上修、存储供需缺口、国产算力芯片订单增长等直接涉及半导体制造、设备、材料、AI芯片和算力供需的新增可验证事实，符合研究范围。,8月13日晚，中芯国际、华虹宏力同步披露了第二季度业绩，两大晶圆厂销售收入、毛利率均实现同比、环比的增长，销售收入创出历史新高，充分反映出半导体产业的高景气度。两大晶圆厂对于第三季度的乐观指引，透露出半导体产业高景气度有望延续。
EX39-37ACA635D4D5,NOT_CATALYST,淮北矿业集团召开2026年党管培训工作现场推进会,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻内容为淮北矿业集团党管培训工作现场推进会，主体为煤炭企业淮北矿业，属于常规企业内部培训管理活动，未涉及科创50指数、科创板或588080相关制度资金事件，也未涉及任何重要成分公司或半导体、AI芯片、算力等科创50核心暴露的直接供需、价格、政策、制裁或技术事实，不满足研究范围。,8月17日，淮北矿业集团2026年党管培训工作现场推进会在生产装备分公司召开，总结推广党管培训工作经验，安排部署下一阶段重点任务。
EX39-3C3FEFB9E734,NOT_CATALYST,创指半日跌1.3%，粮食、猪肉股飙升，机器人板块异动,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为A股半日行情综述，仅复述指数涨跌、板块轮动和券商观点，未包含科创50指数、科创板或588080相关的重大制度/资金/产品事件，也未涉及任何重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链新增事实；机器人板块异动属泛机器人概念，且提及个股均非重要成分，不构成科创50暴露的直接供需或制度影响。,盘面上，农林牧渔板块大涨，粮食、猪肉概念股狂飙，机器人股异动拉升，能源金属、影视院线、游戏板块跌幅居前。
EX39-56B18FE74605,NOT_CATALYST,孩子频繁揉眼别乱滴眼药水！广州爱尔眼科：盲目用药或暗藏视力隐患,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为广州爱尔眼科医院关于儿童盲目使用滴眼液的科普与就诊案例报道，主体为爱尔眼科（非科创50重要成分），内容不涉及科创50指数、科创板制度资金、重要成分公司基本面，也不涉及半导体、AI芯片和算力的直接供需或政策事实，属于消费医疗健康科普，与research_scope无关。,孩子频繁揉眼别乱滴眼药水！广州爱尔眼科：盲目用药或暗藏视力隐患
EX39-5C685B8AD1EE,NOT_CATALYST,顺丰控股：推进数智化应用 股份回购已实施完毕,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为顺丰控股（SZ002352）的董秘问答，内容涉及顺丰自身数智化应用与A股/H股回购实施情况。顺丰控股不在科创50重要成分名单中，其物流AI应用、回购注销等事实不直接改变科创50重要成分公司基本面、半导体/AI芯片算力供需或科创板资金制度环境，属于研究范围排除的常规公司公告。,董秘回答(顺丰控股SZ002352)：尊敬的投资者，您好！公司正加速人工智能、大数据、运筹、数字孪生等前沿技术在物流场景的应用。
EX39-2C08782F22AA,NOT_CATALYST,6-8月累计出口达10万吨！南京港绿色液氨外贸通道迈入常态化运营新阶段,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为南京港液氨外贸出口及南京海事局安全监管，属于港口物流与危化品运输领域，未涉及科创50指数、科创板制度资金事件，也未涉及任何重要成分公司或半导体、AI芯片、算力等科创50核心暴露的直接供需、价格、政策、制裁或技术事实，因此不满足研究范围。,8月16日，葡萄牙籍液货船“北极星”轮装载15000吨液氨从南京港清江码头完货离港，驶往韩国蔚山。
EX39-85921E7A94CD,NOT_CATALYST,宇树科技上半年收入11.52亿元同比增超48%，扣非净利同比下降19%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为宇树科技（688836.SH），不在research_scope给出的重要成分名单中；其业绩、上市、产品发布等事实与科创50ETF重要成分公司及半导体、AI芯片、算力等核心暴露无直接供需或制度影响，属于泛机器人/科创板非重要成分公司新闻，按exclude规则不构成催化剂。,宇树科技股份有限公司（宇树科技，688836.SH）在首次公开发行股票科创板上市公告书中更新了2026年上半年主要业绩。
EX39-89DBFD4C0E2A,NOT_CATALYST,818理财节 | 西部证券：把AI工具嵌入投资全链路,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为西部证券818理财节AI智能体及APP版本发布的券商财富管理业务宣传，主体西部证券非科创50重要成分公司，事件为券商AI工具应用，与科创50核心暴露（半导体制造、设备、材料、AI芯片和算力）无直接供需或制度影响，属于泛AI应用，不满足研究范围。,本次活动，西部证券全部围绕全新迭代的AI智能体“AI小西”展开，于8月18日正式发布APP6.1.0版本。
EX39-19A0984FE777,CATALYST_RELEVANT,狂揽订单151亿，半导体IP龙头芯原股份仍陷亏损，一边股权激励员工一边遭老股东减持,DIRECT_SCOPE_FACT,CATALYST_RELEVANT,芯原股份为科创50历史重要成分公司（重要成分名单内），文章披露其半年报业绩、新签订单、AI算力订单占比、股权激励及大基金减持等新增可验证事实，直接涉及重要成分公司基本面与资金催化，符合研究范围。,8月17日晚间，芯原股份披露半年报，公司上半年实现营业收入18.64亿元，较去年同期近乎翻番，同比增长91.37%；但归母净利润亏损6.12亿元，扣非归母净利润亏损6.22亿元。
EX39-C040DB490703,NOT_CATALYST,直击平安银行中期业绩会：重回增长，净息差回升,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为平安银行（000001.SZ）中期业绩会报道，主体为银行，不属于科创50指数、科创板或588080相关制度/资金/产品事件，也不涉及重要成分公司或半导体、AI芯片、算力等科创50核心暴露的直接供需、价格、政策、制裁或技术事实。,8月17日下午，平安银行召开2026年中期业绩发布会
EX39-03D50A13020D,NOT_CATALYST,亚太股份上半年净利增33.7% 近半数新项目涉汽车电控系统,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为亚太股份（002284），属于汽车制动系统领域，不在research_scope给出的重要成分名单中，也未涉及科创50指数、科创板或588080的制度/资金/产品事件，亦无半导体制造、设备、材料、AI芯片和算力的直接供需事实，因此不满足研究范围。,亚太股份是国内汽车制动系统领域龙头企业，聚焦汽车基础制动系统、底盘电子智能控制系统、轮毂电机及线控底盘等。
EX39-33D87718CC79,NOT_CATALYST,“机器人大脑第一股”首份中期业绩出炉,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为港股上市公司仙工智能（06106.HK）的中期业绩与业务进展，属于泛机器人/具身智能领域；其客户行业虽提及半导体、芯片，但未涉及科创50重要成分公司，也未直接改变半导体、AI芯片和算力的供需或制度环境，不符合研究范围。,搭载“机器人大脑”的智能机器人累计部署数万台，覆盖人形机器人、机器狗、具身叉车、复合机器人、清洁机器人等多种形态，落地1000余家工厂，进入3C、汽车、新能源、半导体、工程机械、生物医药、零售等20余个行业。
EX39-0F3C8AFF41F3,CATALYST_RELEVANT,芯原股份上半年营收增超9成 预计下半年经调整后EBITDA转正,DIRECT_SCOPE_FACT,CATALYST_RELEVANT,芯原股份为科创50历史重要成分公司（名单内），其2026年半年报披露营收、毛利、在手订单、新签订单及盈利展望等新增可验证事实，直接改变公司基本面，属于研究范围。,芯原股份披露2026年半年度报告。上半年，公司实现营业收入18.64亿元，同比增长91.37%；毛利5.84亿元，同比提升38.44%。
EX39-2697F880C289,NOT_CATALYST,仲景食品上半年营收净利同比双增 实现扣非净利润超亿元,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为仲景食品（300908），主营调味配料和调味食品，不属于科创50ETF重要成分公司名单，也不涉及半导体、AI芯片、算力等科创50核心暴露的直接供需、价格、政策、制裁或技术事实，与research_scope无直接相关性。,仲景食品主营业务为研发、生产、销售调味配料和调味食品。
EX39-33B29DDA2339,NOT_CATALYST,增收不增利！华峰铝业上半年营收增长，净利反跌2.29%，长短期借款均大幅增加,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为华峰铝业（601702），主营铝板带箔，不属于research_scope给出的科创50重要成分名单，也未涉及半导体制造、设备、材料、AI芯片和算力等科创50核心暴露的直接供需、价格、政策、制裁或技术事实，仅为其半年报业绩与借款变化，故不满足研究范围。,资料显示，华峰铝业主要从事铝 板带箔的研发、生产和销售。
EX39-8D47A327EB57,NOT_CATALYST,磷酸铁锂龙头湖南裕能最新赴港递表，比亚迪和宁德时代此前双双减持，业绩已缩水八成,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为湖南裕能赴港递表及锂电正极材料行业分析，湖南裕能不在科创50重要成分名单内；文中提及的容百科技虽为重要成分，但仅作为历史合作背景（2026年1月与宁德时代达成长期战略合作）被提及，属于旧事实复述，不构成新增可验证事实，且未直接改变半导体、AI芯片和算力等科创50核心暴露的供需。,2026年1月，容百科技公告与宁德时代达成长期战略合作，意味着湖南裕能并非唯一选择。
EX39-7F756C648EB7,NOT_CATALYST,2026年睿抗机器人开发者大赛全国总决赛光明开幕,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为睿抗机器人开发者大赛在深圳光明区开幕的活动报道，主体为赛事、机器人企业嘉年华及光明科学城产业生态介绍，未涉及科创50指数、科创板或588080的制度/资金/产品事件，也未涉及任何重要成分公司的业绩、订单、产能、产品、技术、并购、融资或供应链事实；机器人赛事属泛机器人活动，与半导体、AI芯片和算力的直接供需无关，不满足研究范围。,8月16日，2026睿抗机器人开发者大赛全国总决赛CAIR‑魔力元宝赛项在深圳市光明区华强科技生态园华强盒子文化中心开幕。
EX39-613174B4D3AA,NOT_CATALYST,【社招】中国能建辽宁院社会成熟人才招聘,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为中国能建辽宁院社会招聘公告，主体为电力勘测设计院，未涉及科创50指数、科创板或588080相关制度资金事件，也未涉及任何重要成分公司或半导体、AI芯片、算力等核心暴露的直接供需事实，属于与研究标的无关的常规公司招聘公告。,中国能源建设集团辽宁电力勘测设计院有限公司社会成熟人才招聘公告
EX39-44F2C4679755,NOT_CATALYST,*ST海华：上半年营收同比增68.2% 亏损扩大至1428万元,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为*ST海华（600243），不属于research_scope给出的科创50重要成分名单，其电梯配件、高空作业车配件及天然气业务与半导体、AI芯片和算力等科创50核心暴露无直接供需或制度影响，属于与研究标的无关的常规公司公告。,*ST海华(600243)公布2026年半年报，公司营业收入为1.9亿元，同比上升68.2%
EX39-D640870C5C88,NOT_CATALYST,*ST网达：上半年亏损1205万元 同比下降349.9%,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章主体为*ST网达（603189），不属于research_scope给出的科创50重要成分公司名单，也未涉及科创板制度、资金或半导体/AI芯片算力等科创50核心暴露的直接供需事实，仅泛化提及AI视频、大模型等概念，与588080.SH无直接相关性。,*ST网达（维权）(603189)公布2026年半年报，公司营业收入为1.75亿元，同比上升37.0%；归母净利润亏损1205万元，同比下降349.9%
EX39-F8DDE84C1C59,NOT_CATALYST,午评：创业板指冲高回落跌1.3% 农业板块逆势走强,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为A股午评，主体内容为指数涨跌、板块轮动和机构观点复述，未包含可能改变科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境的新增可验证事实。文中提及的先进封装、AI算力等仅为券商观点或概念板块涨跌描述，无直接供需、价格、政策、制裁或技术新增事实，且不涉及重要成分公司具体事件。,盘面上，农业股逆势大涨；机器人概念异动拉升；算力租赁概念集体调整；中信建投：对照全球先进封装工艺的发展路径，中国大陆的先进封装工艺目前正处于CoWoS技术渗透率快速提升的阶段。
EX39-7570CE396316,NOT_CATALYST,一年内第二次，招商证券再现大动作！头部券商集中加码海外业务,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,新闻主体为招商证券等券商增资海外业务，属于非科创板、非科创50重要成分公司的常规资本动作；未涉及科创50指数、科创板资金制度环境，也未涉及半导体、AI芯片、算力等科创50核心暴露的直接供需或政策事实，故不满足研究范围。,8月17日晚间，招商证券董事会宣布，同意向国际业务子公司招证国际增资不超过76亿港元，由招证国际向其全资子公司增资不超过60亿港元。
EX39-3542D3547BFE,NOT_CATALYST,别被社零数据骗了！申万宏源：走弱系企业端拖累，居民消费仍有韧性！食品ETF连续走强,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章核心为社零数据解读与食品ETF推荐，涉及食品饮料行业及伊利股份、海天味业、安琪酵母等公司，均不属于科创50ETF重要成分公司名单，也未涉及半导体、AI芯片、算力等科创50核心暴露或科创板资金制度环境，与research_scope无直接相关性。,食品ETF华夏（159151.SZ）为代表的行业主题ETF连续两日走强；全指食品指数成分股完全不含酒，100%聚焦大众食品龙头，包括伊利股份（600887.SH）、海天味业（603288.SH）、双汇发展（000895.SZ）、安琪酵母（600298.SH）
EX39-636464D406F3,NOT_CATALYST,“名字玄学”行情又现端倪：“金字辈”“数字辈”，A股刷屏,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为A股当日行情与“名字玄学”概念盘点，主要涉及一鸣食品、金螳螂、九州一轨等非科创50重要成分公司；虽提及半导体洁净室、AI应用等泛科技词语，但主体与事件均不直接改变科创50重要成分公司基本面或半导体、AI芯片、算力的直接供需，属于排除项中的市场情绪与概念盘点。,从盘面看，“名字玄学”行情又现端倪：一个是数字辈概念，另一个是金字辈概念。
EX39-5F91659863D7,NOT_CATALYST,平安银行冀光恒：不能“大病初愈”就和模范生比较，要慢慢练内功,OUTSIDE_S005_NEWS_SCOPE_OR_NO_NEW_FACT,NOT_CATALYST,文章为平安银行2026年中期业绩发布会报道，主体平安银行不在科创50重要成分名单内，内容涉及银行息差、零售资产质量、分红等，与科创50ETF重要产业暴露、重要成分公司基本面或科创板资金制度环境无直接供需或制度影响，仅在对公业务展望中泛泛提及半导体、储能行业，不构成可验证的新增事实。,在半导体、储能等12个“做精行业”管线基础上持续投入
